
line,tech_id,stop_name,stop_delay,schedule_stop_departure_time,timestamp
R4,77448,Barcelona-Arc de Triomf,NA,22-07-2022 18:43:00,NA
R4,77448,Barcelona-La Sagrera-Meridiana,NA,22-07-2022 18:49:00,NA
R4,77448,Barcelona-Sant Andreu Arenal,NA,22-07-2022 18:52:00,NA
R4,77448,Barcelona-Torre del Baró,NA,22-07-2022 18:55:00,NA
R4,77448,Montcada Bifurcació,NA,22-07-2022 18:57:00,NA
R4,77448,Montcada i Reixac-Manresa,NA,22-07-2022 19:00:00,NA
R4,77448,Montcada i Reixac-Santa Maria,NA,22-07-2022 19:03:00,NA
R4,77448,Cerdanyola del Vallès,NA,22-07-2022 19:05:00,NA
R4,77448,Barberà del Vallès,NA,22-07-2022 19:08:00,NA
R4,77448,Sabadell Sud,NA,22-07-2022 19:12:00,NA
R4,77448,Sabadell Centre,NA,22-07-2022 19:15:00,NA
R4,77448,Sabadell Nord,NA,22-07-2022 19:18:00,NA
R4,77448,Terrassa Est,NA,22-07-2022 19:22:00,NA
R4,77448,Terrassa,NA,22-07-2022 19:26:00,NA
R4,77448,Sant Miquel de Gonteres-Viladecavalls,NA,22-07-2022 19:30:00,NA
R4,77448,Viladecavalls,NA,22-07-2022 19:32:00,NA
R4,77448,Vacarisses-Torreblanca,NA,22-07-2022 19:38:00,NA
R4,77448,Vacarisses,NA,22-07-2022 19:41:00,NA
R4,77448,Castellbell i el Vilar-Monistrol de Mont,NA,22-07-2022 19:46:00,NA
R4,77448,Sant Vicenç de Castellet,NA,22-07-2022 19:53:00,NA
R4,77448,Manresa,NA,22-07-2022 20:02:00,NA
R4,87650,Castellbisbal,NA,22-07-2022 18:15:00,NA
R4,87650,El Papiol,NA,22-07-2022 18:21:00,NA
R4,87650,Molins de Rei,NA,22-07-2022 18:25:00,NA
R4,87650,Sant Feliu de Llobregat,NA,22-07-2022 18:28:00,NA
R4,87650,Sant Joan Despí,NA,22-07-2022 18:30:00,NA
R4,87650,Cornellà,NA,22-07-2022 18:32:00,NA
R4,87650,L'Hospitalet de Llobregat,NA,22-07-2022 18:36:00,NA
R4,87650,Barcelona-Sants,NA,22-07-2022 18:43:00,NA
R4,87650,Barcelona-Plaça de Catalunya,NA,22-07-2022 18:48:00,NA
R4,87650,Barcelona-Arc de Triomf,NA,22-07-2022 18:51:00,NA
R4,87650,Barcelona-La Sagrera-Meridiana,NA,22-07-2022 18:57:00,NA
R4,87650,Barcelona-Sant Andreu Arenal,NA,22-07-2022 19:00:00,NA
R4,87650,Barcelona-Torre del Baró,NA,22-07-2022 19:03:00,NA
R4,87650,Montcada Bifurcació,NA,22-07-2022 19:05:00,NA
R4,87650,Montcada i Reixac-Manresa,NA,22-07-2022 19:08:00,NA
R4,87650,Montcada i Reixac-Santa Maria,NA,22-07-2022 19:11:00,NA
R4,87650,Cerdanyola del Vallès,NA,22-07-2022 19:13:00,NA
R4,87650,Barberà del Vallès,NA,22-07-2022 19:16:00,NA
R4,87650,Sabadell Sud,NA,22-07-2022 19:20:00,NA
R4,87650,Sabadell Centre,NA,22-07-2022 19:23:00,NA
R4,87650,Sabadell Nord,NA,22-07-2022 19:26:00,NA
R4,87650,Terrassa Est,NA,22-07-2022 19:30:00,NA
R4,87650,Terrassa,NA,22-07-2022 19:33:00,NA
R4,77550,Cornellà,NA,22-07-2022 18:16:00,NA
R4,77550,Sant Joan Despí,NA,22-07-2022 18:18:00,NA
R4,77550,Sant Feliu de Llobregat,NA,22-07-2022 18:20:00,NA
R4,77550,Molins de Rei,NA,22-07-2022 18:24:00,NA
R4,77550,El Papiol,NA,22-07-2022 18:27:00,NA
R4,77550,Castellbisbal,NA,22-07-2022 18:32:00,NA
R4,77550,Martorell,NA,22-07-2022 18:39:00,NA
R4,77550,Gelida,NA,22-07-2022 18:45:00,NA
R4,77550,Sant Sadurní d'Anoia,NA,22-07-2022 18:50:00,NA
R4,77550,Lavern-Subirats,NA,22-07-2022 18:53:00,NA
R4,77550,La Granada,NA,22-07-2022 18:57:00,NA
R4,77550,Vilafranca del Penedès,NA,22-07-2022 19:02:00,NA
R4,77550,Els Monjos,NA,22-07-2022 19:07:00,NA
R4,77550,L'Arboç,NA,22-07-2022 19:12:00,NA
R4,77550,El Vendrell,NA,22-07-2022 19:18:00,NA
R4,77550,Sant Vicenç de Calders,NA,22-07-2022 19:24:00,NA
R4,77750,Barcelona-Arc de Triomf,NA,22-07-2022 18:02:00,NA
R4,77750,Barcelona-Plaça de Catalunya,NA,22-07-2022 18:05:00,NA
R4,77750,L'Hospitalet de Llobregat,NA,22-07-2022 18:18:00,NA
R4,77750,Cornellà,NA,22-07-2022 18:21:00,NA
R4,77750,Sant Joan Despí,NA,22-07-2022 18:23:00,NA
R4,77750,Sant Feliu de Llobregat,NA,22-07-2022 18:25:00,NA
R4,77750,Molins de Rei,NA,22-07-2022 18:29:00,NA
R4,77750,El Papiol,NA,22-07-2022 18:32:00,NA
R4,77750,Castellbisbal,NA,22-07-2022 18:40:00,NA
R4,77750,Martorell,NA,22-07-2022 18:53:00,NA
R4,77450,La Granada,NA,22-07-2022 18:04:00,NA
R4,77450,Sant Sadurní d'Anoia,NA,22-07-2022 18:12:00,NA
R4,77450,Gelida,NA,22-07-2022 18:17:00,NA
R4,77450,Martorell,NA,22-07-2022 18:25:00,NA
R4,77450,Castellbisbal,NA,22-07-2022 18:31:00,NA
R4,77450,El Papiol,NA,22-07-2022 18:36:00,NA
R4,77450,Molins de Rei,NA,22-07-2022 18:40:00,NA
R4,77450,Sant Feliu de Llobregat,NA,22-07-2022 18:43:00,NA
R4,77450,Sant Joan Despí,NA,22-07-2022 18:45:00,NA
R4,77450,Cornellà,NA,22-07-2022 18:47:00,NA
R4,77450,L'Hospitalet de Llobregat,NA,22-07-2022 18:51:00,NA
R4,77450,Barcelona-Sants,NA,22-07-2022 18:58:00,NA
R4,77450,Barcelona-Plaça de Catalunya,NA,22-07-2022 19:03:00,NA
R4,77450,Barcelona-Arc de Triomf,NA,22-07-2022 19:06:00,NA
R4,77450,Barcelona-La Sagrera-Meridiana,NA,22-07-2022 19:12:00,NA
R4,77450,Barcelona-Sant Andreu Arenal,NA,22-07-2022 19:15:00,NA
R4,77450,Barcelona-Torre del Baró,NA,22-07-2022 19:18:00,NA
R4,77450,Montcada Bifurcació,NA,22-07-2022 19:20:00,NA
R4,77450,Montcada i Reixac-Manresa,NA,22-07-2022 19:23:00,NA
R4,77450,Montcada i Reixac-Santa Maria,NA,22-07-2022 19:26:00,NA
R4,77450,Cerdanyola del Vallès,NA,22-07-2022 19:28:00,NA
R4,77450,Barberà del Vallès,NA,22-07-2022 19:31:00,NA
R4,77450,Sabadell Sud,NA,22-07-2022 19:35:00,NA
R4,77450,Sabadell Centre,NA,22-07-2022 19:38:00,NA
R4,77450,Sabadell Nord,NA,22-07-2022 19:41:00,NA
R4,77450,Terrassa Est,NA,22-07-2022 19:45:00,NA
R4,77450,Terrassa,NA,22-07-2022 19:49:00,NA
R4,77450,Sant Vicenç de Castellet,NA,22-07-2022 20:12:00,NA
R4,77450,Manresa,NA,22-07-2022 20:21:00,NA
R4,77552,Barcelona-Torre del Baró,NA,22-07-2022 18:02:00,NA
R4,77552,Barcelona-La Sagrera-Meridiana,NA,22-07-2022 18:08:00,NA
R4,77552,Barcelona-Plaça de Catalunya,NA,22-07-2022 18:17:00,NA
R4,77552,Barcelona-Sants,NA,22-07-2022 18:22:00,NA
R4,77552,L'Hospitalet de Llobregat,NA,22-07-2022 18:30:00,NA
R4,77552,Cornellà,NA,22-07-2022 18:33:00,NA
R4,77552,Sant Joan Despí,NA,22-07-2022 18:35:00,NA
R4,77552,Sant Feliu de Llobregat,NA,22-07-2022 18:37:00,NA
R4,77552,Molins de Rei,NA,22-07-2022 18:41:00,NA
R4,77552,El Papiol,NA,22-07-2022 18:44:00,NA
R4,77552,Castellbisbal,NA,22-07-2022 18:49:00,NA
R4,77552,Martorell,NA,22-07-2022 18:56:00,NA
R4,77552,Gelida,NA,22-07-2022 19:02:00,NA
R4,77552,Sant Sadurní d'Anoia,NA,22-07-2022 19:07:00,NA
R4,77552,Lavern-Subirats,NA,22-07-2022 19:10:00,NA
R4,77552,La Granada,NA,22-07-2022 19:14:00,NA
R4,77552,Vilafranca del Penedès,NA,22-07-2022 19:18:00,NA
R4,87652,Castellbisbal,NA,22-07-2022 18:45:00,NA
R4,87652,El Papiol,NA,22-07-2022 18:51:00,NA
R4,87652,Molins de Rei,NA,22-07-2022 18:55:00,NA
R4,87652,Sant Feliu de Llobregat,NA,22-07-2022 18:58:00,NA
R4,87652,Sant Joan Despí,NA,22-07-2022 19:00:00,NA
R4,87652,Cornellà,NA,22-07-2022 19:02:00,NA
R4,87652,L'Hospitalet de Llobregat,NA,22-07-2022 19:06:00,NA
R4,87652,Barcelona-Sants,NA,22-07-2022 19:13:00,NA
R4,87652,Barcelona-Plaça de Catalunya,NA,22-07-2022 19:18:00,NA
R4,87652,Barcelona-Arc de Triomf,NA,22-07-2022 19:21:00,NA
R4,87652,Barcelona-La Sagrera-Meridiana,NA,22-07-2022 19:27:00,NA
R4,87652,Barcelona-Sant Andreu Arenal,NA,22-07-2022 19:30:00,NA
R4,87652,Barcelona-Torre del Baró,NA,22-07-2022 19:33:00,NA
R4,87652,Montcada Bifurcació,NA,22-07-2022 19:35:00,NA
R4,87652,Montcada i Reixac-Manresa,NA,22-07-2022 19:38:00,NA
R4,87652,Montcada i Reixac-Santa Maria,NA,22-07-2022 19:41:00,NA
R4,87652,Cerdanyola del Vallès,NA,22-07-2022 19:43:00,NA
R4,87652,Barberà del Vallès,NA,22-07-2022 19:46:00,NA
R4,87652,Sabadell Sud,NA,22-07-2022 19:50:00,NA
R4,87652,Sabadell Centre,NA,22-07-2022 19:53:00,NA
R4,87652,Sabadell Nord,NA,22-07-2022 19:56:00,NA
R4,87652,Terrassa Est,NA,22-07-2022 20:00:00,NA
R4,87652,Terrassa,NA,22-07-2022 20:03:00,NA
R4,77752,Cerdanyola del Vallès,NA,22-07-2022 18:08:00,NA
R4,77752,Montcada i Reixac-Manresa,NA,22-07-2022 18:13:00,NA
R4,77752,Montcada Bifurcació,NA,22-07-2022 18:16:00,NA
R4,77752,Barcelona-Torre del Baró,NA,22-07-2022 18:18:00,NA
R4,77752,Barcelona-Sant Andreu Arenal,NA,22-07-2022 18:21:00,NA
R4,77752,Barcelona-La Sagrera-Meridiana,NA,22-07-2022 18:24:00,NA
R4,77752,Barcelona-Arc de Triomf,NA,22-07-2022 18:30:00,NA
R4,77752,Barcelona-Plaça de Catalunya,NA,22-07-2022 18:33:00,NA
R4,77752,Barcelona-Sants,NA,22-07-2022 18:38:00,NA
R4,77752,L'Hospitalet de Llobregat,NA,22-07-2022 18:46:00,NA
R4,77752,Cornellà,NA,22-07-2022 18:49:00,NA
R4,77752,Sant Joan Despí,NA,22-07-2022 18:51:00,NA
R4,77752,Sant Feliu de Llobregat,NA,22-07-2022 18:53:00,NA
R4,77752,Molins de Rei,NA,22-07-2022 18:57:00,NA
R4,77752,El Papiol,NA,22-07-2022 19:00:00,NA
R4,77752,Castellbisbal,NA,22-07-2022 19:10:00,NA
R4,77752,Martorell,NA,22-07-2022 19:22:00,NA
R7,77890,Sant Joan Despí,NA,22-07-2022 18:16:00,NA
R7,77890,Sant Feliu de Llobregat,NA,22-07-2022 18:18:00,NA
R7,77890,Molins de Rei,NA,22-07-2022 18:21:00,NA
R7,77892,Montcada i Reixac-Santa Maria,NA,22-07-2022 18:03:00,NA
R7,77892,Montcada Bifurcació,NA,22-07-2022 18:09:00,NA
R7,77892,Barcelona-La Sagrera-Meridiana,NA,22-07-2022 18:17:00,NA
R7,77892,Barcelona-Arc de Triomf,NA,22-07-2022 18:23:00,NA
R7,77892,Barcelona-Plaça de Catalunya,NA,22-07-2022 18:26:00,NA
R7,77892,Barcelona-Sants,NA,22-07-2022 18:31:00,NA
R7,77892,L'Hospitalet de Llobregat,NA,22-07-2022 18:39:00,NA
R7,77892,Cornellà,NA,22-07-2022 18:42:00,NA
R7,77892,Sant Joan Despí,NA,22-07-2022 18:45:00,NA
R7,77892,Sant Feliu de Llobregat,NA,22-07-2022 18:47:00,NA
R7,77892,Molins de Rei,NA,22-07-2022 18:50:00,NA
R4,77444,Barcelona-La Sagrera-Meridiana,NA,22-07-2022 18:08:00,NA
R4,77444,Barcelona-Torre del Baró,NA,22-07-2022 18:14:00,NA
R4,77444,Montcada Bifurcació,NA,22-07-2022 18:16:00,NA
R4,77444,Montcada i Reixac-Manresa,NA,22-07-2022 18:19:00,NA
R4,77444,Montcada i Reixac-Santa Maria,NA,22-07-2022 18:22:00,NA
R4,77444,Cerdanyola del Vallès,NA,22-07-2022 18:24:00,NA
R4,77444,Barberà del Vallès,NA,22-07-2022 18:27:00,NA
R4,77444,Sabadell Sud,NA,22-07-2022 18:31:00,NA
R4,77444,Sabadell Centre,NA,22-07-2022 18:34:00,NA
R4,77444,Sabadell Nord,NA,22-07-2022 18:37:00,NA
R4,77444,Terrassa Est,NA,22-07-2022 18:41:00,NA
R4,77444,Terrassa,NA,22-07-2022 18:45:00,NA
R4,77444,Sant Miquel de Gonteres-Viladecavalls,NA,22-07-2022 18:49:00,NA
R4,77444,Viladecavalls,NA,22-07-2022 18:51:00,NA
R4,77444,Vacarisses-Torreblanca,NA,22-07-2022 18:57:00,NA
R4,77444,Vacarisses,NA,22-07-2022 19:00:00,NA
R4,77444,Castellbell i el Vilar-Monistrol de Mont,NA,22-07-2022 19:05:00,NA
R4,77444,Sant Vicenç de Castellet,NA,22-07-2022 19:12:00,NA
R4,77444,Manresa,NA,22-07-2022 19:21:00,NA
R4,87646,Barcelona-Arc de Triomf,NA,22-07-2022 18:08:00,NA
R4,87646,Barcelona-Sant Andreu Arenal,NA,22-07-2022 18:17:00,NA
R4,87646,Barcelona-Torre del Baró,NA,22-07-2022 18:20:00,NA
R4,87646,Montcada Bifurcació,NA,22-07-2022 18:22:00,NA
R4,87646,Montcada i Reixac-Manresa,NA,22-07-2022 18:25:00,NA
R4,87646,Montcada i Reixac-Santa Maria,NA,22-07-2022 18:28:00,NA
R4,87646,Cerdanyola del Vallès,NA,22-07-2022 18:30:00,NA
R4,87646,Barberà del Vallès,NA,22-07-2022 18:33:00,NA
R4,87646,Sabadell Sud,NA,22-07-2022 18:37:00,NA
R4,87646,Sabadell Centre,NA,22-07-2022 18:40:00,NA
R4,87646,Sabadell Nord,NA,22-07-2022 18:43:00,NA
R4,87646,Terrassa Est,NA,22-07-2022 18:47:00,NA
R4,87646,Terrassa,NA,22-07-2022 18:50:00,NA
R7,77894,Cerdanyola del Vallès,NA,22-07-2022 18:31:00,NA
R7,77894,Montcada i Reixac-Santa Maria,NA,22-07-2022 18:33:00,NA
R7,77894,Montcada i Reixac-Manresa,NA,22-07-2022 18:36:00,NA
R7,77894,Montcada Bifurcació,NA,22-07-2022 18:39:00,NA
R7,77894,Barcelona-Torre del Baró,NA,22-07-2022 18:41:00,NA
R7,77894,Barcelona-Sant Andreu Arenal,NA,22-07-2022 18:44:00,NA
R7,77894,Barcelona-La Sagrera-Meridiana,NA,22-07-2022 18:47:00,NA
R7,77894,Barcelona-Arc de Triomf,NA,22-07-2022 18:53:00,NA
R7,77894,Barcelona-Plaça de Catalunya,NA,22-07-2022 18:56:00,NA
R7,77894,Barcelona-Sants,NA,22-07-2022 19:01:00,NA
R7,77894,L'Hospitalet de Llobregat,NA,22-07-2022 19:09:00,NA
R7,77894,Cornellà,NA,22-07-2022 19:12:00,NA
R7,77894,Sant Joan Despí,NA,22-07-2022 19:15:00,NA
R7,77894,Sant Feliu de Llobregat,NA,22-07-2022 19:17:00,NA
R7,77894,Molins de Rei,NA,22-07-2022 19:20:00,NA
R7,77853,Barcelona-Torre del Baró,NA,22-07-2022 18:24:00,NA
R7,77853,Montcada Bifurcació,NA,22-07-2022 18:26:00,NA
R7,77853,Montcada i Reixac-Manresa,NA,22-07-2022 18:29:00,NA
R7,77853,Montcada i Reixac-Santa Maria,NA,22-07-2022 18:32:00,NA
R7,77853,Cerdanyola del Vallès,NA,22-07-2022 18:35:00,NA
R7,77853,Cerdanyola-Universitat,NA,22-07-2022 18:40:00,NA
R4,77446,Barcelona-La Sagrera-Meridiana,NA,22-07-2022 18:17:00,NA
R4,77446,Barcelona-Sant Andreu Arenal,NA,22-07-2022 18:20:00,NA
R4,77446,Barcelona-Torre del Baró,NA,22-07-2022 18:23:00,NA
R4,77446,Montcada Bifurcació,NA,22-07-2022 18:25:00,NA
R4,77446,Montcada i Reixac-Manresa,NA,22-07-2022 18:28:00,NA
R4,77446,Montcada i Reixac-Santa Maria,NA,22-07-2022 18:31:00,NA
R4,77446,Cerdanyola del Vallès,NA,22-07-2022 18:33:00,NA
R4,77446,Barberà del Vallès,NA,22-07-2022 18:36:00,NA
R4,77446,Sabadell Sud,NA,22-07-2022 18:40:00,NA
R4,77446,Sabadell Centre,NA,22-07-2022 18:43:00,NA
R4,77446,Sabadell Nord,NA,22-07-2022 18:46:00,NA
R4,77446,Terrassa Est,NA,22-07-2022 18:50:00,NA
R4,77446,Terrassa,NA,22-07-2022 18:54:00,NA
R4,77446,Sant Vicenç de Castellet,NA,22-07-2022 19:17:00,NA
R4,77446,Manresa,NA,22-07-2022 19:26:00,NA
R4,77556,Terrassa Est,NA,22-07-2022 18:36:00,NA
R4,77556,Sabadell Nord,NA,22-07-2022 18:40:00,NA
R4,77556,Sabadell Centre,NA,22-07-2022 18:43:00,NA
R4,77556,Sabadell Sud,NA,22-07-2022 18:46:00,NA
R4,77556,Barberà del Vallès,NA,22-07-2022 18:49:00,NA
R4,77556,Cerdanyola del Vallès,NA,22-07-2022 18:52:00,NA
R4,77556,Montcada i Reixac-Santa Maria,NA,22-07-2022 18:54:00,NA
R4,77556,Montcada i Reixac-Manresa,NA,22-07-2022 18:57:00,NA
R4,77556,Montcada Bifurcació,NA,22-07-2022 19:00:00,NA
R4,77556,Barcelona-Torre del Baró,NA,22-07-2022 19:02:00,NA
R4,77556,Barcelona-Sant Andreu Arenal,NA,22-07-2022 19:05:00,NA
R4,77556,Barcelona-La Sagrera-Meridiana,NA,22-07-2022 19:08:00,NA
R4,77556,Barcelona-Arc de Triomf,NA,22-07-2022 19:14:00,NA
R4,77556,Barcelona-Plaça de Catalunya,NA,22-07-2022 19:17:00,NA
R4,77556,Barcelona-Sants,NA,22-07-2022 19:22:00,NA
R4,77556,L'Hospitalet de Llobregat,NA,22-07-2022 19:30:00,NA
R4,77556,Cornellà,NA,22-07-2022 19:33:00,NA
R4,77556,Sant Joan Despí,NA,22-07-2022 19:35:00,NA
R4,77556,Sant Feliu de Llobregat,NA,22-07-2022 19:37:00,NA
R4,77556,Molins de Rei,NA,22-07-2022 19:41:00,NA
R4,77556,El Papiol,NA,22-07-2022 19:44:00,NA
R4,77556,Castellbisbal,NA,22-07-2022 19:49:00,NA
R4,77556,Martorell,NA,22-07-2022 19:56:00,NA
R4,77556,Gelida,NA,22-07-2022 20:02:00,NA
R4,77556,Sant Sadurní d'Anoia,NA,22-07-2022 20:07:00,NA
R4,77556,Lavern-Subirats,NA,22-07-2022 20:10:00,NA
R4,77556,La Granada,NA,22-07-2022 20:14:00,NA
R4,77556,Vilafranca del Penedès,NA,22-07-2022 20:18:00,NA
R4,77985,Barcelona-Sants,NA,22-07-2022 18:19:00,NA
R4,77985,Barcelona-Plaça de Catalunya,NA,22-07-2022 18:24:00,NA
R4,77985,Barcelona-Arc de Triomf,NA,22-07-2022 18:27:00,NA
R4,77985,Barcelona-La Sagrera-Meridiana,NA,22-07-2022 18:33:00,NA
R4,77985,Barcelona-Sant Andreu Arenal,NA,22-07-2022 18:36:00,NA
R4,77985,Barcelona-Torre del Baró,NA,22-07-2022 18:39:00,NA
R4,77985,Montcada Bifurcació,NA,22-07-2022 18:42:00,NA
R4,77985,Montcada i Reixac-Manresa,NA,22-07-2022 18:45:00,NA
R4,77985,Montcada i Reixac-Santa Maria,NA,22-07-2022 18:48:00,NA
R4,77985,Cerdanyola del Vallès,NA,22-07-2022 18:50:00,NA
R4,77985,Barberà del Vallès,NA,22-07-2022 18:53:00,NA
R4,77985,Sabadell Sud,NA,22-07-2022 18:57:00,NA
R4,77985,Sabadell Centre,NA,22-07-2022 19:00:00,NA
R4,77985,Sabadell Nord,NA,22-07-2022 19:03:00,NA
R4,77985,Terrassa Est,NA,22-07-2022 19:07:00,NA
R4,77985,Terrassa,NA,22-07-2022 19:10:00,NA
R7,77896,Cerdanyola del Vallès,NA,22-07-2022 19:01:00,NA
R7,77896,Montcada i Reixac-Santa Maria,NA,22-07-2022 19:03:00,NA
R7,77896,Montcada i Reixac-Manresa,NA,22-07-2022 19:06:00,NA
R7,77896,Montcada Bifurcació,NA,22-07-2022 19:09:00,NA
R7,77896,Barcelona-Torre del Baró,NA,22-07-2022 19:11:00,NA
R7,77896,Barcelona-Sant Andreu Arenal,NA,22-07-2022 19:14:00,NA
R7,77896,Barcelona-La Sagrera-Meridiana,NA,22-07-2022 19:17:00,NA
R7,77896,Barcelona-Arc de Triomf,NA,22-07-2022 19:23:00,NA
R7,77896,Barcelona-Plaça de Catalunya,NA,22-07-2022 19:26:00,NA
R7,77896,Barcelona-Sants,NA,22-07-2022 19:31:00,NA
R7,77896,L'Hospitalet de Llobregat,NA,22-07-2022 19:39:00,NA
R7,77896,Cornellà,NA,22-07-2022 19:42:00,NA
R7,77896,Sant Joan Despí,NA,22-07-2022 19:45:00,NA
R7,77896,Sant Feliu de Llobregat,NA,22-07-2022 19:47:00,NA
R7,77896,Molins de Rei,NA,22-07-2022 19:50:00,NA
R4,77754,Terrassa Est,NA,22-07-2022 18:21:00,NA
R4,77754,Sabadell Nord,NA,22-07-2022 18:25:00,NA
R4,77754,Sabadell Centre,NA,22-07-2022 18:28:00,NA
R4,77754,Sabadell Sud,NA,22-07-2022 18:31:00,NA
R4,77754,Barberà del Vallès,NA,22-07-2022 18:34:00,NA
R4,77754,Cerdanyola del Vallès,NA,22-07-2022 18:37:00,NA
R4,77754,Montcada i Reixac-Santa Maria,NA,22-07-2022 18:39:00,NA
R4,77754,Montcada i Reixac-Manresa,NA,22-07-2022 18:42:00,NA
R4,77754,Montcada Bifurcació,NA,22-07-2022 18:45:00,NA
R4,77754,Barcelona-Torre del Baró,NA,22-07-2022 18:47:00,NA
R4,77754,Barcelona-Sant Andreu Arenal,NA,22-07-2022 18:50:00,NA
R4,77754,Barcelona-La Sagrera-Meridiana,NA,22-07-2022 18:53:00,NA
R4,77754,Barcelona-Arc de Triomf,NA,22-07-2022 18:59:00,NA
R4,77754,Barcelona-Plaça de Catalunya,NA,22-07-2022 19:02:00,NA
R4,77754,Barcelona-Sants,NA,22-07-2022 19:07:00,NA
R4,77754,L'Hospitalet de Llobregat,NA,22-07-2022 19:15:00,NA
R4,77754,Cornellà,NA,22-07-2022 19:18:00,NA
R4,77754,Sant Joan Despí,NA,22-07-2022 19:20:00,NA
R4,77754,Sant Feliu de Llobregat,NA,22-07-2022 19:22:00,NA
R4,77754,Molins de Rei,NA,22-07-2022 19:26:00,NA
R4,77754,El Papiol,NA,22-07-2022 19:29:00,NA
R4,77754,Castellbisbal,NA,22-07-2022 19:40:00,NA
R4,77754,Martorell,NA,22-07-2022 19:52:00,NA
R4,77554,Barberà del Vallès,NA,22-07-2022 18:19:00,NA
R4,77554,Cerdanyola del Vallès,NA,22-07-2022 18:22:00,NA
R4,77554,Montcada i Reixac-Santa Maria,NA,22-07-2022 18:24:00,NA
R4,77554,Montcada i Reixac-Manresa,NA,22-07-2022 18:27:00,NA
R4,77554,Montcada Bifurcació,NA,22-07-2022 18:30:00,NA
R4,77554,Barcelona-Torre del Baró,NA,22-07-2022 18:32:00,NA
R4,77554,Barcelona-Sant Andreu Arenal,NA,22-07-2022 18:35:00,NA
R4,77554,Barcelona-La Sagrera-Meridiana,NA,22-07-2022 18:38:00,NA
R4,77554,Barcelona-Arc de Triomf,NA,22-07-2022 18:44:00,NA
R4,77554,Barcelona-Plaça de Catalunya,NA,22-07-2022 18:47:00,NA
R4,77554,Barcelona-Sants,NA,22-07-2022 18:52:00,NA
R4,77554,L'Hospitalet de Llobregat,NA,22-07-2022 19:00:00,NA
R4,77554,Cornellà,NA,22-07-2022 19:03:00,NA
R4,77554,Sant Joan Despí,NA,22-07-2022 19:05:00,NA
R4,77554,Sant Feliu de Llobregat,NA,22-07-2022 19:07:00,NA
R4,77554,Molins de Rei,NA,22-07-2022 19:11:00,NA
R4,77554,El Papiol,NA,22-07-2022 19:14:00,NA
R4,77554,Castellbisbal,NA,22-07-2022 19:19:00,NA
R4,77554,Martorell,NA,22-07-2022 19:26:00,NA
R4,77554,Gelida,NA,22-07-2022 19:32:00,NA
R4,77554,Sant Sadurní d'Anoia,NA,22-07-2022 19:37:00,NA
R4,77554,Lavern-Subirats,NA,22-07-2022 19:40:00,NA
R4,77554,La Granada,NA,22-07-2022 19:44:00,NA
R4,77554,Vilafranca del Penedès,NA,22-07-2022 19:49:00,NA
R4,77554,Els Monjos,NA,22-07-2022 19:54:00,NA
R4,77554,L'Arboç,NA,22-07-2022 19:59:00,NA
R4,77554,El Vendrell,NA,22-07-2022 20:05:00,NA
R4,77554,Sant Vicenç de Calders,NA,22-07-2022 20:11:00,NA
R7,77851,Montcada i Reixac-Santa Maria,NA,22-07-2022 18:04:00,NA
R7,77851,Cerdanyola del Vallès,NA,22-07-2022 18:07:00,NA
R7,77851,Cerdanyola-Universitat,NA,22-07-2022 18:12:00,NA
R4,87644,Terrassa Est,NA,22-07-2022 18:04:00,NA
R4,87644,Terrassa,NA,22-07-2022 18:07:00,NA
R4,77756,Terrassa Est,NA,22-07-2022 18:51:00,NA
R4,77756,Sabadell Nord,NA,22-07-2022 18:55:00,NA
R4,77756,Sabadell Centre,NA,22-07-2022 18:58:00,NA
R4,77756,Sabadell Sud,NA,22-07-2022 19:01:00,NA
R4,77756,Barberà del Vallès,NA,22-07-2022 19:04:00,NA
R4,77756,Cerdanyola del Vallès,NA,22-07-2022 19:07:00,NA
R4,77756,Montcada i Reixac-Santa Maria,NA,22-07-2022 19:09:00,NA
R4,77756,Montcada i Reixac-Manresa,NA,22-07-2022 19:12:00,NA
R4,77756,Montcada Bifurcació,NA,22-07-2022 19:15:00,NA
R4,77756,Barcelona-Torre del Baró,NA,22-07-2022 19:17:00,NA
R4,77756,Barcelona-Sant Andreu Arenal,NA,22-07-2022 19:20:00,NA
R4,77756,Barcelona-La Sagrera-Meridiana,NA,22-07-2022 19:23:00,NA
R4,77756,Barcelona-Arc de Triomf,NA,22-07-2022 19:29:00,NA
R4,77756,Barcelona-Plaça de Catalunya,NA,22-07-2022 19:32:00,NA
R4,77756,Barcelona-Sants,NA,22-07-2022 19:37:00,NA
R4,77756,L'Hospitalet de Llobregat,NA,22-07-2022 19:45:00,NA
R4,77756,Cornellà,NA,22-07-2022 19:48:00,NA
R4,77756,Sant Joan Despí,NA,22-07-2022 19:50:00,NA
R4,77756,Sant Feliu de Llobregat,NA,22-07-2022 19:52:00,NA
R4,77756,Molins de Rei,NA,22-07-2022 19:56:00,NA
R4,77756,El Papiol,NA,22-07-2022 19:59:00,NA
R4,77756,Castellbisbal,NA,22-07-2022 20:10:00,NA
R4,77756,Martorell,NA,22-07-2022 20:22:00,NA
R4,77442,Manresa,NA,22-07-2022 18:24:00,NA
R4,77558,Sant Vicenç de Castellet,NA,22-07-2022 18:36:00,NA
R4,77558,Castellbell i el Vilar-Monistrol de Mont,NA,22-07-2022 18:42:00,NA
R4,77558,Vacarisses,NA,22-07-2022 18:47:00,NA
